MST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2012-1-31,52,37,22,24,17,13,75,49,22,30.18,30.09,29.97,10,10,10,9,3,12,0.00,0,,171
2012-2-1,53,39,24,29,19,15,74,49,24,30.19,30.08,29.96,10,10,8,21,7,29,T,3,Snow,207
2012-2-2,34,32,29,31,28,23,100,86,72,30.11,30.03,29.96,10,4,1,22,10,29,0.23,8,Snow,356
2012-2-3,37,29,20,25,23,18,88,74,59,30.26,30.16,30.08,10,10,10,12,5,14,T,7,,13
2012-2-4,41,28,14,22,19,10,91,68,45,30.33,30.26,30.20,10,10,10,6,2,7,0.00,1,,105
2012-2-5,42,29,16,22,18,14,88,62,36,30.30,30.21,30.10,10,10,10,7,3,10,0.00,1,,125
2012-2-6,43,29,14,21,16,11,88,59,29,30.23,30.17,30.11,10,10,10,13,3,16,0.00,0,,50
2012-2-7,48,31,13,20,15,10,84,58,31,30.23,30.16,30.08,10,10,10,15,2,18,0.00,2,,209
2012-2-8,55,41,26,27,21,17,78,53,28,30.33,30.19,30.11,10,10,10,15,3,20,0.00,5,,270
2012-2-9,52,37,21,27,24,19,88,62,35,30.38,30.31,30.24,10,10,10,14,4,17,0.00,1,,66
2012-2-10,61,41,21,28,24,19,92,57,22,30.29,30.16,30.04,10,10,10,15,3,20,0.00,0,,184
2012-2-11,57,43,29,34,24,21,85,55,24,30.06,29.85,29.74,10,10,10,22,8,28,0.00,1,Rain,192
2012-2-12,41,33,25,37,31,23,100,85,70,29.88,29.80,29.70,10,6,0,10,2,14,0.29,8,Fog-Rain-Snow,136
2012-2-13,42,31,19,34,28,18,100,88,76,29.87,29.76,29.67,10,5,0,20,5,26,0.40,7,Fog-Rain-Snow,200
2012-2-14,35,26,16,27,23,14,92,81,69,29.95,29.82,29.67,10,9,1,14,4,32,T,6,,147
2012-2-15,36,30,24,30,27,20,92,84,75,30.06,29.91,29.85,10,7,0,16,6,22,T,7,Fog-Snow,225
2012-2-16,41,27,13,29,22,11,92,76,59,30.31,30.18,30.03,10,8,1,18,5,23,0.00,4,,34
2012-2-17,45,33,20,24,20,17,92,65,37,30.29,30.21,30.14,10,10,9,9,3,14,0.00,2,,29
2012-2-18,49,33,17,26,21,15,84,61,38,30.19,30.02,29.80,10,10,10,18,6,25,0.00,0,,204
2012-2-19,40,33,25,30,24,3,100,74,48,30.12,29.86,29.76,10,4,0,18,7,23,0.43,6,Fog-Snow,312
2012-2-20,38,19,-1,22,11,-3,92,71,49,30.28,30.18,30.03,10,9,2,12,3,15,0.00,0,,202
2012-2-21,47,31,14,25,18,10,80,59,37,30.29,30.23,30.17,10,10,10,9,2,12,0.00,0,,67
2012-2-22,56,40,24,34,26,21,88,63,38,30.25,30.11,29.87,10,10,10,12,4,15,0.00,0,,164
2012-2-23,43,36,29,36,21,13,82,60,38,30.18,30.03,29.84,20,10,10,21,11,28,0.00,1,,45
2012-2-24,51,35,18,20,16,12,84,53,21,30.31,30.24,30.12,10,10,10,9,3,13,0.00,0,,150
2012-2-25,56,43,30,17,11,-4,63,40,16,30.10,29.96,29.87,10,10,10,21,12,31,0.00,0,,225
2012-2-26,45,33,20,13,10,4,68,44,20,30.13,30.02,29.86,10,10,10,15,6,22,0.00,0,,349
2012-2-27,51,38,24,27,18,5,55,42,29,29.79,29.68,29.59,10,10,6,32,12,46,0.00,2,Snow,198
2012-2-28,41,35,28,30,28,23,100,85,69,30.13,29.87,29.60,10,7,0,21,7,26,0.03,7,Fog-Snow,207
2012-2-29,44,33,22,25,21,18,88,62,36,30.09,29.98,29.83,10,10,10,26,12,37,0.00,0,,206
2012-3-1,44,36,27,28,21,5,78,49,20,29.99,29.88,29.76,10,6,0,23,10,30,0.01,7,Fog-Snow,275
2012-3-2,35,23,11,15,8,3,81,58,35,30.43,30.28,30.01,10,10,10,21,11,29,0.01,1,,18
2012-3-3,50,31,12,23,16,6,76,54,31,30.48,30.43,30.40,10,10,10,18,5,25,T,0,Rain,19
2012-3-4,60,40,19,24,20,17,88,54,19,30.44,30.31,30.19,10,10,10,9,2,12,0.00,0,,113
2012-3-5,66,43,20,28,17,11,84,48,12,30.19,30.05,29.83,10,10,10,20,7,25,0.00,0,,206
2012-3-6,59,50,40,25,15,7,33,24,14,29.76,29.48,29.24,10,7,1,40,20,53,0.00,4,Snow,233
2012-3-7,29,24,19,20,18,17,92,78,63,30.27,29.83,29.50,10,5,0,22,10,30,0.07,8,Fog-Snow,3
2012-3-8,45,29,12,23,17,10,81,61,40,30.58,30.46,30.31,10,10,10,15,5,24,0.00,0,,11
2012-3-9,56,36,16,24,18,11,84,52,19,30.56,30.38,30.17,10,10,10,10,3,13,0.00,0,,140
2012-3-10,61,40,18,23,18,10,92,54,16,30.15,30.01,29.87,10,10,10,14,3,20,0.00,0,,193
2012-3-11,60,45,30,18,16,13,53,36,19,29.90,29.84,29.78,10,10,10,26,10,36,0.00,0,,198
2012-3-12,61,48,35,20,13,10,38,27,16,29.94,29.88,29.81,10,10,10,28,12,37,0.00,0,,198
2012-3-13,62,49,35,17,13,7,30,23,16,29.95,29.86,29.79,10,10,10,32,12,45,0.00,0,,201
2012-3-14,63,47,31,23,19,15,47,32,17,30.04,29.97,29.90,10,10,10,23,10,32,0.00,0,,203
2012-3-15,66,47,27,26,23,21,69,44,19,30.13,30.03,29.96,10,10,10,21,8,33,0.00,0,,198
2012-3-16,65,49,33,27,24,21,56,39,22,29.98,29.81,29.63,10,10,10,26,13,36,0.00,0,,196
2012-3-17,56,44,32,36,29,23,96,64,32,29.62,29.49,29.41,10,10,5,41,18,60,0.34,5,Rain,192
2012-3-18,35,31,26,32,27,20,96,80,63,29.65,29.48,29.37,10,6,0,31,15,40,0.16,6,Fog-Snow,206
2012-3-19,38,30,22,28,24,19,92,78,64,29.97,29.72,29.63,10,6,1,18,8,26,0.03,6,Snow,211
2012-3-20,47,33,19,24,20,15,96,62,28,30.16,30.08,29.96,10,10,10,13,3,21,0.00,2,,4
2012-3-21,60,42,24,31,25,19,88,55,21,30.18,30.09,30.01,10,10,10,9,3,16,0.00,0,,172
2012-3-22,70,48,26,29,25,21,85,52,19,30.02,29.92,29.83,10,10,10,20,7,24,0.00,0,,211
2012-3-23,66,53,39,29,27,23,59,41,22,29.93,29.87,29.81,10,10,10,31,15,40,0.00,0,,195
2012-3-24,68,51,33,30,26,22,75,47,18,30.07,29.92,29.85,10,10,10,24,7,32,0.00,0,,186
2012-3-25,65,52,39,25,22,20,45,33,20,29.84,29.72,29.59,10,10,10,33,16,45,0.00,0,,186
2012-3-26,52,42,32,34,26,19,82,56,29,30.04,29.83,29.57,10,8,1,37,21,53,0.05,4,Rain-Snow,204
2012-3-27,61,42,22,25,21,19,81,51,20,30.07,30.00,29.93,10,10,10,22,7,28,0.00,1,,210
2012-3-28,62,49,36,25,21,15,48,34,19,29.94,29.90,29.86,10,10,10,23,11,31,0.00,1,,208
2012-3-29,64,46,27,29,26,22,78,51,23,30.02,29.96,29.92,10,10,10,16,5,23,0.00,0,,205
2012-3-30,72,52,31,30,26,21,64,43,22,29.99,29.92,29.85,10,10,10,16,5,22,0.00,0,,186
2012-3-31,72,55,38,32,27,20,57,40,22,29.86,29.72,29.53,10,10,10,36,13,49,0.00,0,,194
2012-4-1,57,45,32,37,30,22,100,62,24,30.00,29.81,29.50,10,5,0,28,13,35,0.15,7,Fog-Rain-Snow,317
2012-4-2,45,33,20,24,20,15,92,68,43,30.10,30.05,29.98,10,10,10,26,12,35,0.00,2,,6
2012-4-3,60,39,18,28,22,15,84,55,25,30.13,30.03,29.92,10,10,10,14,4,21,0.00,0,,34
2012-4-4,68,51,34,26,20,11,64,40,16,29.99,29.82,29.67,10,10,10,24,11,33,0.00,0,,198
2012-4-5,64,56,47,23,12,-2,36,24,12,29.68,29.60,29.51,10,10,10,35,19,48,0.00,0,,202
2012-4-6,51,39,27,21,5,-12,69,40,10,30.22,30.00,29.61,10,10,2,28,11,40,0.00,0,,257
2012-4-7,68,41,14,10,5,-2,67,37,7,30.31,30.21,30.12,10,10,10,17,3,24,0.00,0,,196
2012-4-8,73,47,21,15,9,5,55,31,7,30.19,30.11,30.03,10,10,10,20,5,26,0.00,0,,213
2012-4-9,75,52,29,20,14,11,53,31,9,30.07,29.99,29.90,10,10,10,22,6,29,0.00,0,,210
2012-4-10,75,56,36,25,15,7,41,25,8,30.00,29.84,29.70,10,10,10,29,9,41,0.00,0,,185
2012-4-11,60,53,46,42,28,15,77,49,20,29.83,29.69,29.56,10,10,4,38,19,52,0.08,3,Rain,192
2012-4-12,52,42,32,36,30,18,100,69,38,29.94,29.89,29.82,10,8,2,22,10,32,0.16,6,Rain-Snow,211
2012-4-13,51,44,36,31,22,16,53,41,29,29.86,29.71,29.55,10,10,10,26,14,35,0.00,4,Rain,183
2012-4-14,39,34,29,31,29,24,100,82,64,29.91,29.68,29.43,10,3,0,18,8,22,0.23,8,Fog-Snow,210
2012-4-15,52,39,26,37,31,27,100,71,41,30.11,30.03,29.88,10,6,0,8,3,12,0.00,5,Fog,357
2012-4-16,61,44,26,33,26,21,92,56,20,30.22,30.15,30.11,10,10,10,9,3,13,0.00,0,,149
2012-4-17,67,50,32,34,29,24,70,48,26,30.15,30.07,29.98,10,10,10,15,4,22,0.00,1,,175
2012-4-18,70,54,38,36,30,26,76,48,20,29.99,29.92,29.86,10,10,10,20,7,25,0.00,2,,202
2012-4-19,70,54,37,38,34,31,86,56,25,30.08,29.98,29.91,10,10,10,14,4,18,0.00,1,,10
2012-4-20,75,54,32,38,34,29,82,54,25,30.23,30.10,30.05,10,10,10,18,4,22,0.00,0,,17
2012-4-21,81,58,35,38,30,24,82,48,13,30.11,30.03,29.96,10,10,10,14,3,20,0.00,0,,51
2012-4-22,84,62,39,36,30,23,73,43,12,30.05,29.97,29.91,10,10,10,14,3,20,0.00,0,,171
2012-4-23,86,64,42,38,28,23,65,38,10,30.03,29.90,29.81,10,10,10,25,4,35,0.00,0,,186
2012-4-24,78,61,44,35,25,14,53,31,9,30.05,29.87,29.83,10,10,8,23,11,31,0.00,0,,205
2012-4-25,68,59,49,41,34,25,50,39,27,30.15,29.92,29.84,10,10,10,25,10,32,0.00,4,,205
2012-4-26,66,54,41,41,35,24,76,49,22,29.87,29.74,29.67,10,10,10,33,14,40,T,3,Rain-Thunderstorm,189
2012-4-27,62,50,37,45,35,26,93,61,28,30.12,29.99,29.79,10,10,10,18,6,25,0.06,4,Rain,349
2012-4-28,62,47,32,29,24,21,75,49,22,30.04,29.97,29.90,10,10,10,17,8,30,0.00,0,,14
2012-4-29,68,48,27,26,21,12,75,45,14,30.08,29.96,29.91,10,10,10,13,4,18,0.00,0,,12
2012-4-30,75,52,29,32,22,18,69,42,14,29.96,29.88,29.71,10,10,10,20,8,30,0.00,0,,205
2012-5-1,76,65,53,32,29,21,41,30,19,29.89,29.67,29.59,10,10,10,23,14,32,0.00,0,,210
2012-5-2,74,63,51,33,30,25,41,30,19,29.75,29.69,29.61,10,10,10,20,12,28,0.00,0,,213
2012-5-3,74,62,50,36,29,23,48,35,22,29.97,29.78,29.72,10,10,10,26,13,35,0.00,0,,211
2012-5-4,74,60,45,29,24,17,42,28,13,29.84,29.81,29.77,10,10,10,26,15,39,0.00,0,,208
2012-5-5,66,51,36,27,19,8,53,35,16,30.06,29.98,29.82,10,10,10,18,10,23,0.00,0,,1
2012-5-6,66,46,26,18,12,6,46,30,13,30.13,30.08,30.01,10,10,10,17,7,28,0.00,0,,11
2012-5-7,62,43,23,32,18,6,54,37,19,30.09,30.02,29.95,10,10,10,30,8,39,T,2,Rain,16
2012-5-8,75,53,31,28,24,16,69,42,15,30.07,30.00,29.92,10,10,10,14,3,28,0.00,1,,10
2012-5-9,79,56,33,28,19,14,56,32,8,30.05,29.92,29.79,10,10,10,14,2,35,0.00,0,,250
2012-5-10,83,60,37,29,22,16,46,28,9,29.95,29.77,29.67,10,10,10,22,7,28,0.00,0,,310
2012-5-11,76,57,37,25,22,20,52,32,12,29.97,29.88,29.80,10,10,10,17,5,23,0.00,0,,4
2012-5-12,79,57,34,29,20,12,59,33,7,30.11,30.04,29.96,10,10,10,15,3,20,0.00,0,,328
2012-5-13,77,56,35,24,16,7,59,33,7,30.15,30.10,30.06,10,10,10,21,6,28,0.00,0,,16
2012-5-14,85,59,32,24,15,5,48,28,8,30.15,30.02,29.85,10,10,10,22,5,32,0.00,0,,171
2012-5-15,86,72,57,23,13,2,17,12,6,29.84,29.78,29.70,10,10,10,32,16,49,0.00,0,,159
2012-5-16,83,62,41,26,17,12,31,20,8,29.83,29.80,29.75,10,10,10,21,6,32,0.00,0,,188
2012-5-17,86,65,44,25,19,16,36,22,8,29.82,29.66,29.44,10,10,10,31,14,41,0.00,0,,190
2012-5-18,72,60,47,42,32,18,63,39,15,29.88,29.66,29.44,10,9,2,28,13,36,0.13,2,Rain-Thunderstorm,276
2012-5-19,74,54,33,36,25,12,92,51,10,30.01,29.96,29.88,10,10,10,13,4,18,0.00,0,,19
2012-5-20,84,61,37,30,24,18,53,32,10,30.04,29.98,29.92,10,10,10,15,3,30,0.00,0,,225
2012-5-21,88,66,44,31,22,13,49,28,7,30.00,29.92,29.82,10,10,10,23,8,31,0.00,0,,209
2012-5-22,88,71,54,29,22,17,26,17,8,29.81,29.72,29.55,10,10,10,22,10,32,0.00,0,,197
2012-5-23,80,64,47,33,25,18,39,26,12,29.81,29.59,29.48,10,10,10,31,9,43,0.00,0,,317
2012-5-24,76,56,36,26,17,2,59,33,6,29.72,29.61,29.39,10,10,10,23,8,30,0.00,0,,285
2012-5-25,77,69,60,38,32,24,42,28,14,29.40,29.31,29.26,10,10,10,40,28,59,0.00,0,,195
2012-5-26,58,51,44,32,22,9,49,32,15,29.91,29.61,29.36,10,10,10,33,22,48,T,3,,207
2012-5-27,65,50,35,26,22,18,59,39,18,30.00,29.95,29.88,10,10,10,21,7,29,0.00,2,,241
2012-5-28,75,53,31,24,19,8,64,38,12,30.04,29.97,29.90,10,10,10,15,3,20,0.00,0,,221
2012-5-29,80,58,36,21,14,7,44,26,7,29.96,29.91,29.87,10,10,10,18,6,28,0.00,0,,180
2012-5-30,85,64,42,26,19,13,33,21,9,29.98,29.93,29.88,10,10,10,15,7,22,0.00,0,,24
2012-5-31,86,65,44,31,28,23,42,28,14,30.01,29.94,29.86,10,10,10,20,5,28,0.00,0,,20
2012-6-1,91,70,48,35,30,28,50,31,12,29.95,29.83,29.72,10,10,10,13,4,17,0.00,0,Thunderstorm,33
2012-6-2,91,71,51,32,23,18,48,28,7,29.93,29.72,29.67,10,10,10,20,8,26,0.00,0,,205
2012-6-3,92,74,56,29,23,16,30,19,8,30.02,29.78,29.70,10,10,10,20,6,25,0.00,0,,193
2012-6-4,88,71,53,28,24,18,35,22,8,30.03,29.75,29.64,10,10,10,30,12,43,0.00,0,,199
2012-6-5,77,71,65,36,23,8,34,21,8,29.89,29.64,29.50,10,10,10,40,23,55,0.00,0,,204
2012-6-6,72,52,31,23,21,19,56,36,16,30.00,29.92,29.85,10,10,10,12,4,16,0.00,0,,3
2012-6-7,82,58,33,24,19,12,56,32,8,30.00,29.92,29.82,10,10,10,14,4,28,0.00,0,,191
2012-6-8,85,69,53,25,20,17,24,16,8,30.00,29.74,29.60,10,10,10,26,12,38,0.00,0,,183
2012-6-9,84,74,64,33,25,10,28,20,12,29.90,29.63,29.52,10,10,8,28,18,39,0.00,0,,206
2012-6-10,73,54,34,14,9,4,35,21,7,30.03,29.98,29.91,10,10,10,16,9,24,0.00,0,,13
2012-6-11,82,56,30,16,12,7,44,25,6,30.21,30.03,29.95,10,10,10,10,2,15,0.00,0,,1
2012-6-12,88,65,41,22,11,3,35,20,5,30.15,29.93,29.82,10,10,2,20,5,25,0.00,0,,197
2012-6-13,89,67,45,23,13,6,29,18,6,30.02,29.75,29.66,10,10,10,16,6,25,0.00,0,,180
2012-6-14,89,68,46,28,20,16,34,21,7,29.79,29.73,29.68,10,10,10,15,5,23,0.00,0,,206
2012-6-15,88,68,48,33,22,18,36,22,8,29.97,29.76,29.70,10,10,10,17,7,25,0.00,0,,181
2012-6-16,89,70,50,34,30,27,41,27,12,30.16,29.93,29.84,10,10,7,28,5,43,0.00,1,,60
2012-6-17,93,71,48,30,20,5,41,23,4,30.19,29.88,29.77,10,10,10,22,8,31,0.00,0,,199
2012-6-18,91,75,58,30,17,8,23,14,5,29.76,29.68,29.59,10,10,10,25,11,35,0.00,0,,199
2012-6-19,91,73,54,30,19,11,24,16,7,29.91,29.69,29.58,10,10,10,21,7,26,0.00,0,,222
2012-6-20,86,67,47,30,23,16,39,24,9,30.14,29.90,29.74,10,10,10,15,7,22,0.00,0,,6
2012-6-21,97,70,42,31,21,16,37,22,6,29.94,29.82,29.70,10,10,8,24,6,40,0.00,0,,204
2012-6-22,91,78,64,32,21,13,24,15,6,29.70,29.65,29.59,10,10,9,31,17,41,0.00,0,,194
2012-6-23,90,72,54,17,12,4,14,10,5,29.91,29.65,29.58,10,10,10,33,16,44,0.00,0,,190
2012-6-24,93,77,61,28,20,13,13,10,7,30.07,29.82,29.73,10,10,10,26,16,36,0.00,0,,198
2012-6-25,90,73,55,46,34,23,42,29,15,29.90,29.83,29.74,10,10,10,26,11,37,0.00,0,,211
2012-6-26,90,77,64,26,18,13,20,13,6,30.02,29.75,29.68,10,10,10,30,18,41,0.00,0,,194
2012-6-27,91,74,57,33,26,17,26,18,9,29.86,29.81,29.76,10,10,10,30,11,40,0.00,0,,188
2012-6-28,92,74,56,43,36,31,43,28,13,30.16,29.92,29.87,10,10,10,28,12,40,0.00,0,,196
2012-6-29,93,79,65,39,32,25,32,21,10,29.94,29.89,29.81,10,10,10,30,11,38,0.00,0,,190
2012-6-30,95,73,50,39,19,11,31,18,5,29.88,29.80,29.73,10,10,10,22,8,30,0.00,0,,194
2012-7-1,90,71,51,23,17,13,28,18,7,30.01,29.78,29.71,10,10,10,21,8,30,0.00,0,,199
2012-7-2,92,72,51,29,25,16,38,24,9,29.84,29.80,29.76,10,10,10,25,8,36,0.00,0,,187
2012-7-3,92,72,52,38,31,24,33,23,13,30.00,29.80,29.74,10,10,10,25,8,32,0.00,0,,201
2012-7-4,90,72,53,51,39,26,32,25,18,30.02,29.81,29.77,10,10,10,22,6,30,0.00,2,,205
2012-7-5,84,73,62,53,48,43,72,49,26,29.95,29.89,29.82,10,10,10,21,9,30,T,5,,207
2012-7-6,90,70,50,49,44,38,71,46,20,30.23,30.01,29.94,10,10,10,21,5,26,0.00,1,Rain,51
2012-7-7,92,74,55,45,38,26,66,38,10,30.21,29.97,29.89,10,10,10,13,3,18,0.00,0,,9
2012-7-8,95,75,55,43,39,33,51,32,12,30.00,29.95,29.90,10,10,10,20,5,26,0.00,0,,177
2012-7-9,98,76,53,41,36,30,55,33,10,29.99,29.92,29.86,10,10,10,10,3,17,0.00,0,,159
2012-7-10,99,79,58,46,36,32,42,26,10,30.16,29.88,29.81,10,10,10,23,6,28,0.00,0,Thunderstorm,135
2012-7-11,98,84,70,40,37,33,27,20,12,30.17,29.89,29.81,10,10,10,29,10,37,0.00,0,Thunderstorm,168
2012-7-12,98,81,64,58,43,36,40,26,12,30.24,29.92,29.81,10,10,5,28,9,33,0.00,2,Rain-Thunderstorm,178
2012-7-13,85,74,62,58,55,50,84,58,32,30.22,29.98,29.89,10,10,8,35,7,43,0.01,3,Rain-Thunderstorm,226
2012-7-14,81,70,58,59,54,49,100,68,36,30.14,29.97,29.90,10,9,4,21,9,28,0.43,3,Rain,205
2012-7-15,79,69,59,55,52,46,78,58,37,30.18,29.99,29.89,10,10,10,23,6,30,T,4,Rain-Thunderstorm,218
2012-7-16,84,68,52,52,48,44,77,52,26,30.08,29.91,29.84,10,10,10,22,8,28,0.00,1,Rain-Thunderstorm,198
2012-7-17,85,68,50,49,40,33,89,53,17,30.06,29.90,29.83,10,10,10,24,9,32,0.00,0,,192
2012-7-18,88,71,54,38,26,13,40,24,7,30.18,29.94,29.90,10,10,10,22,9,30,0.00,0,,198
2012-7-19,85,67,48,54,37,27,56,36,16,30.07,30.03,29.96,10,10,10,17,4,29,0.00,4,Rain,303
2012-7-20,91,74,57,55,49,43,80,51,21,30.29,30.06,29.96,10,10,6,13,3,18,T,3,Rain-Thunderstorm,63
2012-7-21,92,76,60,60,53,46,73,49,24,30.25,30.07,29.94,10,9,1,36,5,45,1.05,4,Rain-Thunderstorm,76
2012-7-22,89,75,60,58,52,44,90,57,23,30.14,29.99,29.88,10,10,10,15,4,21,0.01,2,Thunderstorm,175
2012-7-23,88,75,62,58,53,48,78,51,24,30.24,30.02,29.87,10,10,10,18,6,24,T,4,Rain-Thunderstorm,206
2012-7-24,80,69,58,60,55,52,86,67,47,30.22,30.01,29.90,10,9,2,25,7,36,0.22,3,Rain-Thunderstorm,214
2012-7-25,88,74,60,57,49,43,72,49,25,29.96,29.92,29.85,10,10,10,14,4,17,0.01,2,,171
2012-7-26,92,74,55,49,42,37,72,45,17,29.95,29.89,29.84,10,10,10,21,6,26,0.00,0,,189
2012-7-27,90,74,58,53,44,39,67,43,18,30.17,29.92,29.86,10,10,10,22,7,32,0.00,1,,215
2012-7-28,92,76,59,52,46,39,60,41,21,30.21,29.94,29.87,10,10,10,21,7,29,0.00,0,,225
2012-7-29,85,74,63,55,49,44,61,47,33,30.26,30.03,29.91,10,10,10,31,8,39,0.00,1,Thunderstorm,161
2012-7-30,80,72,63,61,54,44,81,60,38,30.27,30.07,29.98,10,9,2,23,6,29,0.12,6,Rain-Thunderstorm,179
2012-7-31,85,71,56,59,56,52,93,65,37,30.25,30.07,29.96,10,10,5,20,7,25,0.01,2,Rain-Thunderstorm,210
2012-8-1,81,70,59,59,55,51,90,66,42,30.27,30.09,29.99,10,10,10,15,4,22,0.00,1,Thunderstorm,186
2012-8-2,91,74,57,61,49,39,67,41,15,30.22,30.00,29.84,10,10,10,10,4,14,0.00,1,Rain-Thunderstorm,193
2012-8-3,88,74,60,55,48,38,64,44,23,30.16,29.89,29.81,10,10,10,14,4,20,0.00,0,,155
2012-8-4,85,73,61,50,44,39,49,37,25,30.17,29.96,29.83,10,10,10,25,7,31,T,1,Rain-Thunderstorm,160
2012-8-5,88,70,52,53,47,39,83,51,18,30.09,30.04,29.99,10,10,10,28,4,33,0.00,0,,192
2012-8-6,89,76,62,57,50,45,67,45,22,30.36,30.11,30.03,10,10,6,18,4,24,T,2,Rain-Thunderstorm,118
2012-8-7,93,74,55,54,48,42,86,54,21,30.23,30.09,29.95,10,10,10,24,6,30,0.00,1,Thunderstorm,99
2012-8-8,93,76,58,60,51,44,65,43,21,30.24,30.03,29.96,10,10,2,22,3,29,0.54,1,Rain-Thunderstorm,83
2012-8-9,93,76,58,58,51,46,78,49,20,30.23,30.03,29.92,10,10,10,13,4,17,0.00,0,Thunderstorm,226
2012-8-10,94,78,62,52,47,42,65,41,16,30.22,29.91,29.82,10,10,10,21,8,32,0.00,1,,200
2012-8-11,93,74,55,53,47,37,77,46,14,30.18,29.94,29.87,10,10,10,35,6,49,T,1,,350
2012-8-12,92,75,58,57,49,44,72,46,19,30.17,29.99,29.88,10,10,3,24,5,31,0.06,2,Rain-Thunderstorm,94
2012-8-13,90,76,62,59,53,47,72,48,24,30.25,30.00,29.86,10,10,6,22,5,29,0.05,4,Rain-Thunderstorm,58
2012-8-14,87,73,58,61,55,51,90,61,32,30.25,29.97,29.85,10,9,2,20,6,32,0.19,3,Rain-Thunderstorm,133
2012-8-15,88,73,57,61,51,43,84,54,23,30.14,29.91,29.84,10,10,10,15,2,20,0.00,0,Thunderstorm,208
2012-8-16,92,74,55,54,48,38,80,48,16,30.14,29.93,29.86,10,10,10,14,3,18,0.00,1,,217
2012-8-17,91,79,66,57,53,48,63,46,28,30.23,30.01,29.85,10,9,2,18,4,25,0.00,3,Rain-Thunderstorm,160
2012-8-18,88,73,58,57,52,45,84,53,22,30.01,29.92,29.83,10,10,10,14,3,17,0.00,0,,129
2012-8-19,87,74,60,61,55,51,73,54,35,30.27,29.97,29.84,10,10,5,18,5,23,0.01,4,Rain-Thunderstorm,141
2012-8-20,85,71,56,60,56,51,100,66,32,30.28,29.98,29.88,10,9,3,18,3,23,0.02,1,Rain,82
